country,date,year_week,Daily hospital occupancy,under_15_cases,15-24_cases,25-49_cases,50-64_cases,65-79_cases,over_80_cases,next_week_increase_decrease
Denmark,10/10/2020,2020-W41,103,315,615,974,516,213,70,1
Denmark,10/11/2020,2020-W41,102,315,615,974,516,213,70,1
Denmark,10/12/2020,2020-W42,107,349,691,1170,628,292,77,1
Denmark,10/13/2020,2020-W42,103,349,691,1170,628,292,77,1
Denmark,10/14/2020,2020-W42,104,349,691,1170,628,292,77,1
Denmark,10/15/2020,2020-W42,104,349,691,1170,628,292,77,1
Denmark,10/16/2020,2020-W42,110,349,691,1170,628,292,77,1
Denmark,10/17/2020,2020-W42,110,349,691,1170,628,292,77,1
Denmark,10/18/2020,2020-W42,119,349,691,1170,628,292,77,1
Denmark,10/19/2020,2020-W43,129,687,1357,2266,1060,395,92,1
Denmark,10/20/2020,2020-W43,128,687,1357,2266,1060,395,92,1
Denmark,10/21/2020,2020-W43,122,687,1357,2266,1060,395,92,1
Denmark,10/22/2020,2020-W43,124,687,1357,2266,1060,395,92,1
Denmark,10/23/2020,2020-W43,125,687,1357,2266,1060,395,92,1
Denmark,10/24/2020,2020-W43,120,687,1357,2266,1060,395,92,1
Denmark,10/25/2020,2020-W43,127,687,1357,2266,1060,395,92,1
Denmark,10/26/2020,2020-W44,145,1093,1568,2972,1307,489,116,1
Denmark,10/27/2020,2020-W44,137,1093,1568,2972,1307,489,116,1
Denmark,10/28/2020,2020-W44,136,1093,1568,2972,1307,489,116,1
Denmark,10/29/2020,2020-W44,139,1093,1568,2972,1307,489,116,1
Denmark,10/30/2020,2020-W44,144,1093,1568,2972,1307,489,116,1
Denmark,10/31/2020,2020-W44,147,1093,1568,2972,1307,489,116,1
Denmark,11/1/2020,2020-W44,156,1093,1568,2972,1307,489,116,1
Denmark,11/2/2020,2020-W45,174,1223,1387,2785,1406,501,115,1
Denmark,11/3/2020,2020-W45,169,1223,1387,2785,1406,501,115,1
Denmark,11/4/2020,2020-W45,184,1223,1387,2785,1406,501,115,1
Denmark,11/5/2020,2020-W45,182,1223,1387,2785,1406,501,115,1
Denmark,11/6/2020,2020-W45,191,1223,1387,2785,1406,501,115,1
Denmark,11/7/2020,2020-W45,187,1223,1387,2785,1406,501,115,1
Denmark,11/8/2020,2020-W45,188,1223,1387,2785,1406,501,115,1
Denmark,11/9/2020,2020-W46,196,1110,1506,2836,1452,495,141,1
Denmark,11/10/2020,2020-W46,211,1110,1506,2836,1452,495,141,1
Denmark,11/11/2020,2020-W46,216,1110,1506,2836,1452,495,141,1
Denmark,11/12/2020,2020-W46,239,1110,1506,2836,1452,495,141,1
Denmark,11/13/2020,2020-W46,236,1110,1506,2836,1452,495,141,1
Denmark,11/14/2020,2020-W46,243,1110,1506,2836,1452,495,141,0
Denmark,11/15/2020,2020-W46,259,1110,1506,2836,1452,495,141,0
Denmark,11/16/2020,2020-W47,267,1069,1475,2631,1352,481,178,0
Denmark,11/17/2020,2020-W47,259,1069,1475,2631,1352,481,178,0
Denmark,11/18/2020,2020-W47,248,1069,1475,2631,1352,481,178,1
Denmark,11/19/2020,2020-W47,255,1069,1475,2631,1352,481,178,0
Denmark,11/20/2020,2020-W47,244,1069,1475,2631,1352,481,178,1
Denmark,11/21/2020,2020-W47,237,1069,1475,2631,1352,481,178,1
Denmark,11/22/2020,2020-W47,254,1069,1475,2631,1352,481,178,1
Denmark,11/23/2020,2020-W48,261,1251,1883,3233,1603,601,207,0
Denmark,11/24/2020,2020-W48,255,1251,1883,3233,1603,601,207,0
Denmark,11/25/2020,2020-W48,251,1251,1883,3233,1603,601,207,1
Denmark,11/26/2020,2020-W48,244,1251,1883,3233,1603,601,207,1
Denmark,11/27/2020,2020-W48,254,1251,1883,3233,1603,601,207,1
Denmark,11/28/2020,2020-W48,249,1251,1883,3233,1603,601,207,1
Denmark,11/29/2020,2020-W48,256,1251,1883,3233,1603,601,207,1
Denmark,12/28/2020,2020-W53,872,1709,2253,5281,2965,1526,845,1
Denmark,12/29/2020,2020-W53,900,1709,2253,5281,2965,1526,845,1
Denmark,12/30/2020,2020-W53,926,1709,2253,5281,2965,1526,845,0
Denmark,12/31/2020,2020-W53,879,1709,2253,5281,2965,1526,845,0
Denmark,1/1/2021,2020-W53,885,1709,2253,5281,2965,1526,845,0
Denmark,1/2/2021,2020-W53,944,1709,2253,5281,2965,1526,845,0
Denmark,1/3/2021,2020-W53,937,1709,2253,5281,2965,1526,845,0
Denmark,1/4/2021,2021-W01,964,1343,1933,3966,2369,1049,690,0
Denmark,1/5/2021,2021-W01,942,1343,1933,3966,2369,1049,690,0
Denmark,1/6/2021,2021-W01,886,1343,1933,3966,2369,1049,690,0
Denmark,1/7/2021,2021-W01,861,1343,1933,3966,2369,1049,690,0
Denmark,1/8/2021,2021-W01,864,1343,1933,3966,2369,1049,690,0
Denmark,1/9/2021,2021-W01,833,1343,1933,3966,2369,1049,690,0
Denmark,1/10/2021,2021-W01,875,1343,1933,3966,2369,1049,690,0
Denmark,1/11/2021,2021-W02,920,859,941,2588,1564,666,525,0
Denmark,1/12/2021,2021-W02,917,859,941,2588,1564,666,525,0
Denmark,1/13/2021,2021-W02,859,859,941,2588,1564,666,525,0
Denmark,1/14/2021,2021-W02,839,859,941,2588,1564,666,525,0
Denmark,1/15/2021,2021-W02,792,859,941,2588,1564,666,525,0
Denmark,1/16/2021,2021-W02,779,859,941,2588,1564,666,525,0
Denmark,1/17/2021,2021-W02,799,859,941,2588,1564,666,525,0
Denmark,1/18/2021,2021-W03,817,659,706,2003,1182,514,334,0
Denmark,1/19/2021,2021-W03,792,659,706,2003,1182,514,334,0
Denmark,1/20/2021,2021-W03,771,659,706,2003,1182,514,334,0
Denmark,1/21/2021,2021-W03,745,659,706,2003,1182,514,334,0
Denmark,1/22/2021,2021-W03,745,659,706,2003,1182,514,334,0
Denmark,1/23/2021,2021-W03,703,659,706,2003,1182,514,334,0
Denmark,1/24/2021,2021-W03,725,659,706,2003,1182,514,334,0
Denmark,1/25/2021,2021-W04,738,454,452,1196,651,315,179,0
Denmark,1/26/2021,2021-W04,684,454,452,1196,651,315,179,0
Denmark,1/27/2021,2021-W04,666,454,452,1196,651,315,179,0
Denmark,1/28/2021,2021-W04,611,454,452,1196,651,315,179,0
Denmark,1/29/2021,2021-W04,583,454,452,1196,651,315,179,0
Denmark,1/30/2021,2021-W04,541,454,452,1196,651,315,179,0
Denmark,1/31/2021,2021-W04,529,454,452,1196,651,315,179,0
Denmark,2/1/2021,2021-W05,544,424,463,1182,604,309,139,0
Denmark,2/2/2021,2021-W05,504,424,463,1182,604,309,139,0
Denmark,2/3/2021,2021-W05,482,424,463,1182,604,309,139,0
Denmark,2/4/2021,2021-W05,444,424,463,1182,604,309,139,0
Denmark,2/5/2021,2021-W05,405,424,463,1182,604,309,139,0
Denmark,2/6/2021,2021-W05,382,424,463,1182,604,309,139,0
Denmark,2/7/2021,2021-W05,378,424,463,1182,604,309,139,0
Denmark,2/8/2021,2021-W06,400,441,456,1027,552,222,71,0
Denmark,2/9/2021,2021-W06,371,441,456,1027,552,222,71,0
Denmark,2/10/2021,2021-W06,370,441,456,1027,552,222,71,0
Denmark,2/11/2021,2021-W06,357,441,456,1027,552,222,71,0
Denmark,2/12/2021,2021-W06,337,441,456,1027,552,222,71,0
Denmark,2/13/2021,2021-W06,308,441,456,1027,552,222,71,0
Denmark,2/14/2021,2021-W06,309,441,456,1027,552,222,71,0
Denmark,2/15/2021,2021-W07,315,658,604,1359,659,242,59,0
Denmark,2/16/2021,2021-W07,298,658,604,1359,659,242,59,0
Denmark,2/17/2021,2021-W07,280,658,604,1359,659,242,59,0
Denmark,2/18/2021,2021-W07,269,658,604,1359,659,242,59,0
Denmark,2/19/2021,2021-W07,264,658,604,1359,659,242,59,0
Denmark,2/20/2021,2021-W07,248,658,604,1359,659,242,59,0
Denmark,2/21/2021,2021-W07,248,658,604,1359,659,242,59,0
Denmark,2/22/2021,2021-W08,254,706,666,1580,643,257,87,0
Denmark,2/23/2021,2021-W08,247,706,666,1580,643,257,87,0
Denmark,2/24/2021,2021-W08,238,706,666,1580,643,257,87,0
Denmark,2/25/2021,2021-W08,235,706,666,1580,643,257,87,0
Denmark,2/26/2021,2021-W08,231,706,666,1580,643,257,87,0
Denmark,2/27/2021,2021-W08,217,706,666,1580,643,257,87,0
Denmark,2/28/2021,2021-W08,231,706,666,1580,643,257,87,0
Denmark,3/29/2021,2021-W13,216,756,876,1717,737,258,53,1
Denmark,3/30/2021,2021-W13,226,756,876,1717,737,258,53,0
Denmark,3/31/2021,2021-W13,218,756,876,1717,737,258,53,1
Denmark,4/1/2021,2021-W13,211,756,876,1717,737,258,53,1
Denmark,4/2/2021,2021-W13,211,756,876,1717,737,258,53,1
Denmark,4/3/2021,2021-W13,215,756,876,1717,737,258,53,0
Denmark,4/4/2021,2021-W13,211,756,876,1717,737,258,53,0
Estonia,2/12/2020,2020-W07,1,0,0,0,0,0,0,0
Estonia,2/26/2020,2020-W09,1,0,0,0,0,0,0,0
Estonia,2/27/2020,2020-W09,1,0,0,0,0,0,0,0
Estonia,2/28/2020,2020-W09,1,0,0,0,0,0,0,0
Estonia,2/29/2020,2020-W09,1,0,0,0,0,0,0,0
Estonia,3/1/2020,2020-W09,1,0,0,0,0,0,0,0
Estonia,3/2/2020,2020-W10,1,0,0,1,0,0,0,0
Estonia,3/3/2020,2020-W10,1,0,0,1,0,0,0,1
Estonia,3/4/2020,2020-W10,1,0,0,1,0,0,0,1
Estonia,3/5/2020,2020-W10,1,0,0,1,0,0,0,0
Estonia,3/6/2020,2020-W10,1,0,0,1,0,0,0,1
Estonia,3/7/2020,2020-W10,1,0,0,1,0,0,0,1
Estonia,3/8/2020,2020-W10,1,0,0,1,0,0,0,1
Estonia,3/9/2020,2020-W11,1,0,0,7,1,0,0,1
Estonia,3/10/2020,2020-W11,2,0,0,7,1,0,0,1
Estonia,3/11/2020,2020-W11,2,0,0,7,1,0,0,1
Estonia,3/12/2020,2020-W11,1,0,0,7,1,0,0,1
Estonia,3/13/2020,2020-W11,2,0,0,7,1,0,0,1
Estonia,3/14/2020,2020-W11,3,0,0,7,1,0,0,1
Estonia,3/15/2020,2020-W11,4,0,0,7,1,0,0,1
Estonia,3/16/2020,2020-W12,6,0,14,126,58,5,0,1
Estonia,3/17/2020,2020-W12,10,0,14,126,58,5,0,1
Estonia,3/18/2020,2020-W12,14,0,14,126,58,5,0,1
Estonia,3/19/2020,2020-W12,20,0,14,126,58,5,0,1
Estonia,3/20/2020,2020-W12,24,0,14,126,58,5,0,1
Estonia,3/21/2020,2020-W12,25,0,14,126,58,5,0,1
Estonia,3/22/2020,2020-W12,28,0,14,126,58,5,0,1
Estonia,3/23/2020,2020-W13,36,5,10,58,53,30,9,1
Estonia,3/24/2020,2020-W13,40,5,10,58,53,30,9,1
Estonia,3/25/2020,2020-W13,47,5,10,58,53,30,9,1
Estonia,3/26/2020,2020-W13,52,5,10,58,53,30,9,1
Estonia,3/27/2020,2020-W13,59,5,10,58,53,30,9,1
Estonia,3/28/2020,2020-W13,72,5,10,58,53,30,9,1
Estonia,3/29/2020,2020-W13,88,5,10,58,53,30,9,1
Estonia,3/30/2020,2020-W14,95,519,746,2194,1197,625,216,1
Estonia,3/31/2020,2020-W14,102,519,746,2194,1197,625,216,1
Estonia,4/1/2020,2020-W14,93,519,746,2194,1197,625,216,1
Estonia,4/2/2020,2020-W14,97,519,746,2194,1197,625,216,1
Estonia,4/3/2020,2020-W14,118,519,746,2194,1197,625,216,1
Estonia,4/4/2020,2020-W14,134,519,746,2194,1197,625,216,1
Estonia,4/5/2020,2020-W14,135,519,746,2194,1197,625,216,1
Estonia,4/6/2020,2020-W15,132,0,20,112,122,86,61,1
Estonia,4/7/2020,2020-W15,140,0,20,112,122,86,61,1
Estonia,4/8/2020,2020-W15,130,0,20,112,122,86,61,1
Estonia,4/9/2020,2020-W15,136,0,20,112,122,86,61,0
Estonia,4/10/2020,2020-W15,143,0,20,112,122,86,61,0
Estonia,4/11/2020,2020-W15,150,0,20,112,122,86,61,0
Estonia,4/12/2020,2020-W15,153,0,20,112,122,86,61,0
Estonia,4/13/2020,2020-W16,147,0,12,78,69,30,30,0
Estonia,4/14/2020,2020-W16,144,0,12,78,69,30,30,0
Estonia,4/15/2020,2020-W16,132,0,12,78,69,30,30,0
Estonia,4/16/2020,2020-W16,125,0,12,78,69,30,30,0
Estonia,4/17/2020,2020-W16,118,0,12,78,69,30,30,0
Estonia,4/18/2020,2020-W16,123,0,12,78,69,30,30,0
Estonia,4/19/2020,2020-W16,124,0,12,78,69,30,30,0
Estonia,4/20/2020,2020-W17,121,7,33,63,57,25,16,0
Estonia,4/21/2020,2020-W17,109,7,33,63,57,25,16,0
Estonia,4/22/2020,2020-W17,109,7,33,63,57,25,16,0
Estonia,4/23/2020,2020-W17,107,7,33,63,57,25,16,0
Estonia,4/24/2020,2020-W17,98,7,33,63,57,25,16,0
Estonia,4/25/2020,2020-W17,95,7,33,63,57,25,16,0
Estonia,4/26/2020,2020-W17,94,7,33,63,57,25,16,0
Estonia,4/27/2020,2020-W18,87,0,14,33,39,14,4,0
Estonia,4/28/2020,2020-W18,84,0,14,33,39,14,4,0
Estonia,4/29/2020,2020-W18,74,0,14,33,39,14,4,0
Estonia,4/30/2020,2020-W18,69,0,14,33,39,14,4,0
Estonia,5/1/2020,2020-W18,72,0,14,33,39,14,4,0
Estonia,5/2/2020,2020-W18,74,0,14,33,39,14,4,0
Estonia,5/3/2020,2020-W18,74,0,14,33,39,14,4,0
Estonia,5/4/2020,2020-W19,66,0,9,13,6,12,12,0
Estonia,5/5/2020,2020-W19,63,0,9,13,6,12,12,0
Estonia,5/6/2020,2020-W19,56,0,9,13,6,12,12,0
Estonia,5/7/2020,2020-W19,53,0,9,13,6,12,12,0
Estonia,5/8/2020,2020-W19,46,0,9,13,6,12,12,0
Estonia,5/9/2020,2020-W19,47,0,9,13,6,12,12,0
Estonia,5/10/2020,2020-W19,46,0,9,13,6,12,12,0
Estonia,5/11/2020,2020-W20,45,0,4,11,11,8,0,0
Estonia,5/12/2020,2020-W20,44,0,4,11,11,8,0,0
Estonia,5/13/2020,2020-W20,41,0,4,11,11,8,0,0
Estonia,5/14/2020,2020-W20,41,0,4,11,11,8,0,0
Estonia,5/15/2020,2020-W20,39,0,4,11,11,8,0,0
Estonia,5/16/2020,2020-W20,41,0,4,11,11,8,0,0
Estonia,5/17/2020,2020-W20,42,0,4,11,11,8,0,0
Estonia,5/18/2020,2020-W21,41,0,6,13,7,4,12,0
Estonia,5/19/2020,2020-W21,38,0,6,13,7,4,12,0
Estonia,5/20/2020,2020-W21,38,0,6,13,7,4,12,0
Estonia,5/21/2020,2020-W21,37,0,6,13,7,4,12,0
Estonia,5/22/2020,2020-W21,38,0,6,13,7,4,12,0
Estonia,5/23/2020,2020-W21,40,0,6,13,7,4,12,0
Estonia,5/24/2020,2020-W21,40,0,6,13,7,4,12,0
Estonia,5/25/2020,2020-W22,37,0,5,13,12,3,4,0
Estonia,5/26/2020,2020-W22,31,0,5,13,12,3,4,0
Estonia,5/27/2020,2020-W22,31,0,5,13,12,3,4,0
Estonia,5/28/2020,2020-W22,33,0,5,13,12,3,4,0
Estonia,5/29/2020,2020-W22,27,0,5,13,12,3,4,0
Estonia,5/30/2020,2020-W22,28,0,5,13,12,3,4,0
Estonia,5/31/2020,2020-W22,27,0,5,13,12,3,4,0
Estonia,6/1/2020,2020-W23,22,0,7,17,12,6,3,0
Estonia,6/2/2020,2020-W23,21,0,7,17,12,6,3,0
Estonia,6/3/2020,2020-W23,21,0,7,17,12,6,3,0
Estonia,6/4/2020,2020-W23,17,0,7,17,12,6,3,0
Estonia,6/5/2020,2020-W23,14,0,7,17,12,6,3,1
Estonia,6/6/2020,2020-W23,14,0,7,17,12,6,3,1
Estonia,6/7/2020,2020-W23,15,0,7,17,12,6,3,0
Estonia,6/8/2020,2020-W24,15,6,8,18,32,5,2,0
Estonia,6/9/2020,2020-W24,16,6,8,18,32,5,2,0
Estonia,6/10/2020,2020-W24,15,6,8,18,32,5,2,0
Estonia,6/11/2020,2020-W24,15,6,8,18,32,5,2,0
Estonia,6/12/2020,2020-W24,15,6,8,18,32,5,2,0
Estonia,6/13/2020,2020-W24,15,6,8,18,32,5,2,0
Estonia,6/14/2020,2020-W24,15,6,8,18,32,5,2,0
Estonia,6/15/2020,2020-W25,13,4,4,11,8,6,2,0
Estonia,6/16/2020,2020-W25,11,4,4,11,8,6,2,0
Estonia,6/17/2020,2020-W25,12,4,4,11,8,6,2,0
Estonia,6/18/2020,2020-W25,9,4,4,11,8,6,2,0
Estonia,6/19/2020,2020-W25,7,4,4,11,8,6,2,0
Estonia,6/20/2020,2020-W25,7,4,4,11,8,6,2,0
Estonia,6/21/2020,2020-W25,5,4,4,11,8,6,2,0
Estonia,6/22/2020,2020-W26,5,0,0,3,3,0,1,0
Estonia,6/23/2020,2020-W26,5,0,0,3,3,0,1,0
Estonia,6/24/2020,2020-W26,6,0,0,3,3,0,1,0
Estonia,6/25/2020,2020-W26,4,0,0,3,3,0,1,0
Estonia,6/26/2020,2020-W26,3,0,0,3,3,0,1,0
Estonia,6/27/2020,2020-W26,3,0,0,3,3,0,1,0
Estonia,6/28/2020,2020-W26,4,0,0,3,3,0,1,0
Estonia,6/29/2020,2020-W27,3,0,0,3,1,2,0,0
Estonia,6/30/2020,2020-W27,3,0,0,3,1,2,0,0
Estonia,7/1/2020,2020-W27,2,0,0,3,1,2,0,0
Estonia,7/2/2020,2020-W27,1,0,0,3,1,2,0,1
Estonia,7/3/2020,2020-W27,2,0,0,3,1,2,0,1
Estonia,7/4/2020,2020-W27,2,0,0,3,1,2,0,1
Estonia,7/5/2020,2020-W27,2,0,0,3,1,2,0,1
Estonia,7/6/2020,2020-W28,2,0,1,1,2,1,1,1
Estonia,7/7/2020,2020-W28,2,0,1,1,2,1,1,1
Estonia,7/8/2020,2020-W28,2,0,1,1,2,1,1,1
Estonia,7/9/2020,2020-W28,4,0,1,1,2,1,1,0
Estonia,7/10/2020,2020-W28,4,0,1,1,2,1,1,0
Estonia,7/11/2020,2020-W28,4,0,1,1,2,1,1,0
Estonia,7/12/2020,2020-W28,4,0,1,1,2,1,1,0
Estonia,7/13/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/14/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/15/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/16/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/17/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/18/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/19/2020,2020-W29,4,2,1,12,5,1,0,0
Estonia,7/20/2020,2020-W30,4,0,1,2,1,0,0,0
Estonia,7/21/2020,2020-W30,4,0,1,2,1,0,0,0
Estonia,7/22/2020,2020-W30,3,0,1,2,1,0,0,1
Estonia,7/23/2020,2020-W30,3,0,1,2,1,0,0,1
Estonia,7/24/2020,2020-W30,3,0,1,2,1,0,0,1
Estonia,7/25/2020,2020-W30,3,0,1,2,1,0,0,1
Estonia,7/26/2020,2020-W30,3,0,1,2,1,0,0,1
Estonia,7/27/2020,2020-W31,3,0,3,6,2,0,0,1
Estonia,7/28/2020,2020-W31,3,0,3,6,2,0,0,1
Estonia,7/29/2020,2020-W31,4,0,3,6,2,0,0,1
Estonia,7/30/2020,2020-W31,4,0,3,6,2,0,0,1
Estonia,7/31/2020,2020-W31,4,0,3,6,2,0,0,1
Estonia,8/1/2020,2020-W31,5,0,3,6,2,0,0,1
Estonia,8/2/2020,2020-W31,5,0,3,6,2,0,0,1
Estonia,8/3/2020,2020-W32,8,0,19,17,4,4,0,1
Estonia,8/4/2020,2020-W32,9,0,19,17,4,4,0,0
Estonia,8/5/2020,2020-W32,9,0,19,17,4,4,0,0
Estonia,8/6/2020,2020-W32,9,0,19,17,4,4,0,0
Estonia,8/7/2020,2020-W32,8,0,19,17,4,4,0,0
Estonia,8/8/2020,2020-W32,8,0,19,17,4,4,0,0
Estonia,8/9/2020,2020-W32,8,0,19,17,4,4,0,0
Estonia,8/10/2020,2020-W33,9,0,27,34,9,2,1,0
Estonia,8/11/2020,2020-W33,9,0,27,34,9,2,1,0
Estonia,8/12/2020,2020-W33,8,0,27,34,9,2,1,1
Estonia,8/13/2020,2020-W33,8,0,27,34,9,2,1,1
Estonia,8/14/2020,2020-W33,8,0,27,34,9,2,1,1
Estonia,8/15/2020,2020-W33,7,0,27,34,9,2,1,1
Estonia,8/16/2020,2020-W33,6,0,27,34,9,2,1,1
Estonia,8/17/2020,2020-W34,7,0,10,17,4,2,1,1
Estonia,8/18/2020,2020-W34,7,0,10,17,4,2,1,1
Estonia,8/19/2020,2020-W34,10,0,10,17,4,2,1,0
Estonia,8/20/2020,2020-W34,10,0,10,17,4,2,1,1
Estonia,8/21/2020,2020-W34,11,0,10,17,4,2,1,0
Estonia,8/22/2020,2020-W34,9,0,10,17,4,2,1,0
Estonia,8/23/2020,2020-W34,12,0,10,17,4,2,1,0
Estonia,8/24/2020,2020-W35,11,4,14,52,13,3,1,0
Estonia,8/25/2020,2020-W35,10,4,14,52,13,3,1,0
Estonia,8/26/2020,2020-W35,10,4,14,52,13,3,1,0
Estonia,8/27/2020,2020-W35,12,4,14,52,13,3,1,0
Estonia,8/28/2020,2020-W35,9,4,14,52,13,3,1,0
Estonia,8/29/2020,2020-W35,9,4,14,52,13,3,1,0
Estonia,8/30/2020,2020-W35,9,4,14,52,13,3,1,0
Estonia,8/31/2020,2020-W36,9,0,7,64,17,5,1,0
Estonia,9/1/2020,2020-W36,8,0,7,64,17,5,1,0
Estonia,9/2/2020,2020-W36,10,0,7,64,17,5,1,0
Estonia,9/3/2020,2020-W36,9,0,7,64,17,5,1,1
Estonia,9/4/2020,2020-W36,7,0,7,64,17,5,1,1
Estonia,9/5/2020,2020-W36,7,0,7,64,17,5,1,1
Estonia,9/6/2020,2020-W36,7,0,7,64,17,5,1,1
Estonia,10/5/2020,2020-W41,40,23,31,129,102,46,11,0
Estonia,10/6/2020,2020-W41,39,23,31,129,102,46,11,0
Estonia,10/7/2020,2020-W41,45,23,31,129,102,46,11,0
Estonia,10/8/2020,2020-W41,36,23,31,129,102,46,11,1
Estonia,10/9/2020,2020-W41,30,23,31,129,102,46,11,1
Estonia,10/10/2020,2020-W41,31,23,31,129,102,46,11,1
Estonia,10/11/2020,2020-W41,32,23,31,129,102,46,11,1
Estonia,10/12/2020,2020-W42,32,22,22,103,70,25,11,0
Estonia,10/13/2020,2020-W42,34,22,22,103,70,25,11,0
Estonia,10/14/2020,2020-W42,36,22,22,103,70,25,11,0
Estonia,10/15/2020,2020-W42,37,22,22,103,70,25,11,0
Estonia,10/16/2020,2020-W42,33,22,22,103,70,25,11,0
Estonia,10/17/2020,2020-W42,33,22,22,103,70,25,11,0
Estonia,10/18/2020,2020-W42,36,22,22,103,70,25,11,0
Estonia,10/19/2020,2020-W43,30,22,15,88,53,23,8,1
Estonia,10/20/2020,2020-W43,29,22,15,88,53,23,8,1
Estonia,10/21/2020,2020-W43,33,22,15,88,53,23,8,1
Estonia,10/22/2020,2020-W43,29,22,15,88,53,23,8,1
Estonia,10/23/2020,2020-W43,28,22,15,88,53,23,8,1
Estonia,10/24/2020,2020-W43,29,22,15,88,53,23,8,1
Estonia,10/25/2020,2020-W43,30,22,15,88,53,23,8,1
Estonia,10/26/2020,2020-W44,36,9,39,144,88,27,10,1
Estonia,10/27/2020,2020-W44,33,9,39,144,88,27,10,1
Estonia,10/28/2020,2020-W44,35,9,39,144,88,27,10,1
Estonia,10/29/2020,2020-W44,40,9,39,144,88,27,10,1
Estonia,10/30/2020,2020-W44,42,9,39,144,88,27,10,1
Estonia,10/31/2020,2020-W44,43,9,39,144,88,27,10,1
Estonia,11/1/2020,2020-W44,47,9,39,144,88,27,10,1
Estonia,11/2/2020,2020-W45,46,34,64,287,150,59,15,1
Estonia,11/3/2020,2020-W45,46,34,64,287,150,59,15,1
Estonia,11/4/2020,2020-W45,56,34,64,287,150,59,15,1
Estonia,11/5/2020,2020-W45,57,34,64,287,150,59,15,1
Estonia,11/6/2020,2020-W45,54,34,64,287,150,59,15,1
Estonia,11/7/2020,2020-W45,63,34,64,287,150,59,15,1
Estonia,11/8/2020,2020-W45,66,34,64,287,150,59,15,1
Estonia,11/9/2020,2020-W46,68,81,211,491,229,94,49,1
Estonia,11/10/2020,2020-W46,69,81,211,491,229,94,49,1
Estonia,11/11/2020,2020-W46,79,81,211,491,229,94,49,1
Estonia,11/12/2020,2020-W46,84,81,211,491,229,94,49,1
Estonia,11/13/2020,2020-W46,84,81,211,491,229,94,49,1
Estonia,11/14/2020,2020-W46,95,81,211,491,229,94,49,1
Estonia,11/15/2020,2020-W46,94,81,211,491,229,94,49,1
Estonia,11/16/2020,2020-W47,99,155,287,617,343,128,41,1
Estonia,11/17/2020,2020-W47,112,155,287,617,343,128,41,1
Estonia,11/18/2020,2020-W47,126,155,287,617,343,128,41,1
Estonia,11/19/2020,2020-W47,134,155,287,617,343,128,41,1
Estonia,11/20/2020,2020-W47,157,155,287,617,343,128,41,1
Estonia,11/21/2020,2020-W47,159,155,287,617,343,128,41,1
Estonia,11/22/2020,2020-W47,169,155,287,617,343,128,41,1
Estonia,11/23/2020,2020-W48,167,169,361,859,434,179,81,1
Estonia,11/24/2020,2020-W48,178,169,361,859,434,179,81,1
Estonia,11/25/2020,2020-W48,195,169,361,859,434,179,81,1
Estonia,11/26/2020,2020-W48,199,169,361,859,434,179,81,1
Estonia,11/27/2020,2020-W48,199,169,361,859,434,179,81,1
Estonia,11/28/2020,2020-W48,206,169,361,859,434,179,81,1
Estonia,11/29/2020,2020-W48,219,169,361,859,434,179,81,1
Estonia,12/28/2020,2020-W53,432,207,363,1560,878,465,242,0
Estonia,12/29/2020,2020-W53,431,207,363,1560,878,465,242,0
Estonia,12/30/2020,2020-W53,409,207,363,1560,878,465,242,0
Estonia,12/31/2020,2020-W53,390,207,363,1560,878,465,242,1
Estonia,1/1/2021,2020-W53,406,207,363,1560,878,465,242,0
Estonia,1/2/2021,2020-W53,409,207,363,1560,878,465,242,0
Estonia,1/3/2021,2020-W53,434,207,363,1560,878,465,242,0
Estonia,1/4/2021,2021-W01,403,165,365,1572,851,496,219,1
Estonia,1/5/2021,2021-W01,410,165,365,1572,851,496,219,1
Estonia,1/6/2021,2021-W01,403,165,365,1572,851,496,219,0
Estonia,1/7/2021,2021-W01,412,165,365,1572,851,496,219,0
Estonia,1/8/2021,2021-W01,403,165,365,1572,851,496,219,0
Estonia,1/9/2021,2021-W01,406,165,365,1572,851,496,219,1
Estonia,1/10/2021,2021-W01,421,165,365,1572,851,496,219,1
Estonia,1/11/2021,2021-W02,417,158,503,1686,1000,562,338,1
Estonia,1/12/2021,2021-W02,420,158,503,1686,1000,562,338,0
Estonia,1/13/2021,2021-W02,402,158,503,1686,1000,562,338,1
Estonia,1/14/2021,2021-W02,401,158,503,1686,1000,562,338,1
Estonia,1/15/2021,2021-W02,394,158,503,1686,1000,562,338,1
Estonia,1/16/2021,2021-W02,409,158,503,1686,1000,562,338,1
Estonia,1/17/2021,2021-W02,436,158,503,1686,1000,562,338,0
Estonia,1/18/2021,2021-W03,436,230,432,1347,791,432,280,0
Estonia,1/19/2021,2021-W03,415,230,432,1347,791,432,280,0
Estonia,1/20/2021,2021-W03,409,230,432,1347,791,432,280,0
Estonia,1/21/2021,2021-W03,418,230,432,1347,791,432,280,1
Estonia,1/22/2021,2021-W03,413,230,432,1347,791,432,280,1
Estonia,1/23/2021,2021-W03,430,230,432,1347,791,432,280,1
