country,date,year_week,Daily hospital occupancy,under_15_cases,15-24_cases,25-49_cases,50-64_cases,65-79_cases,over_80_cases,next_week_hospitalizations
Estonia,3/5/2020,2020-W10,1,0,0,1,0,0,0,1
Estonia,3/6/2020,2020-W10,1,0,0,1,0,0,0,2
Estonia,3/7/2020,2020-W10,1,0,0,1,0,0,0,3
Estonia,3/8/2020,2020-W10,1,0,0,1,0,0,0,4
Estonia,3/9/2020,2020-W11,1,0,0,7,1,0,0,6
Estonia,3/10/2020,2020-W11,2,0,0,7,1,0,0,10
Estonia,3/11/2020,2020-W11,2,0,0,7,1,0,0,14
Estonia,3/12/2020,2020-W11,1,0,0,7,1,0,0,20
Estonia,3/13/2020,2020-W11,2,0,0,7,1,0,0,24
Estonia,3/14/2020,2020-W11,3,0,0,7,1,0,0,25
Estonia,3/15/2020,2020-W11,4,0,0,7,1,0,0,28
Estonia,3/16/2020,2020-W12,6,0,14,126,58,5,0,36
Estonia,3/17/2020,2020-W12,10,0,14,126,58,5,0,40
Estonia,3/18/2020,2020-W12,14,0,14,126,58,5,0,47
Estonia,3/19/2020,2020-W12,20,0,14,126,58,5,0,52
Estonia,3/20/2020,2020-W12,24,0,14,126,58,5,0,59
Estonia,3/21/2020,2020-W12,25,0,14,126,58,5,0,72
Estonia,3/22/2020,2020-W12,28,0,14,126,58,5,0,88
Estonia,3/23/2020,2020-W13,36,5,10,58,53,30,9,95
Estonia,3/24/2020,2020-W13,40,5,10,58,53,30,9,102
Estonia,3/25/2020,2020-W13,47,5,10,58,53,30,9,93
Estonia,3/26/2020,2020-W13,52,5,10,58,53,30,9,97
Estonia,3/27/2020,2020-W13,59,5,10,58,53,30,9,118
Estonia,3/28/2020,2020-W13,72,5,10,58,53,30,9,134
Estonia,3/29/2020,2020-W13,88,5,10,58,53,30,9,135
Estonia,3/30/2020,2020-W14,95,519,746,2194,1197,625,216,132
Estonia,3/31/2020,2020-W14,102,519,746,2194,1197,625,216,140
Estonia,4/1/2020,2020-W14,93,519,746,2194,1197,625,216,130
Estonia,4/2/2020,2020-W14,97,519,746,2194,1197,625,216,136
Estonia,4/3/2020,2020-W14,118,519,746,2194,1197,625,216,143
Estonia,4/4/2020,2020-W14,134,519,746,2194,1197,625,216,150
Estonia,4/5/2020,2020-W14,135,519,746,2194,1197,625,216,153
Estonia,4/6/2020,2020-W15,132,0,20,112,122,86,61,147
Estonia,4/7/2020,2020-W15,140,0,20,112,122,86,61,144
Estonia,4/8/2020,2020-W15,130,0,20,112,122,86,61,132
Estonia,4/9/2020,2020-W15,136,0,20,112,122,86,61,125
Estonia,4/10/2020,2020-W15,143,0,20,112,122,86,61,118
Estonia,4/11/2020,2020-W15,150,0,20,112,122,86,61,123
Estonia,4/12/2020,2020-W15,153,0,20,112,122,86,61,124
Estonia,4/13/2020,2020-W16,147,0,12,78,69,30,30,121
Estonia,4/14/2020,2020-W16,144,0,12,78,69,30,30,109
Estonia,4/15/2020,2020-W16,132,0,12,78,69,30,30,109
Estonia,4/16/2020,2020-W16,125,0,12,78,69,30,30,107
Estonia,4/17/2020,2020-W16,118,0,12,78,69,30,30,98
Estonia,4/18/2020,2020-W16,123,0,12,78,69,30,30,95
Estonia,4/19/2020,2020-W16,124,0,12,78,69,30,30,94
Estonia,4/20/2020,2020-W17,121,7,33,63,57,25,16,87
Estonia,4/21/2020,2020-W17,109,7,33,63,57,25,16,84
Estonia,4/22/2020,2020-W17,109,7,33,63,57,25,16,74
Estonia,4/23/2020,2020-W17,107,7,33,63,57,25,16,69
Estonia,4/24/2020,2020-W17,98,7,33,63,57,25,16,72
Estonia,4/25/2020,2020-W17,95,7,33,63,57,25,16,74
Estonia,4/26/2020,2020-W17,94,7,33,63,57,25,16,74
Estonia,4/27/2020,2020-W18,87,0,14,33,39,14,4,66
Estonia,4/28/2020,2020-W18,84,0,14,33,39,14,4,63
Estonia,4/29/2020,2020-W18,74,0,14,33,39,14,4,56
Estonia,4/30/2020,2020-W18,69,0,14,33,39,14,4,53
Estonia,5/1/2020,2020-W18,72,0,14,33,39,14,4,46
Estonia,5/2/2020,2020-W18,74,0,14,33,39,14,4,47
Estonia,5/3/2020,2020-W18,74,0,14,33,39,14,4,46
Estonia,5/4/2020,2020-W19,66,0,9,13,6,12,12,45
Estonia,5/5/2020,2020-W19,63,0,9,13,6,12,12,44
Estonia,5/6/2020,2020-W19,56,0,9,13,6,12,12,41
Estonia,5/7/2020,2020-W19,53,0,9,13,6,12,12,41
Estonia,5/8/2020,2020-W19,46,0,9,13,6,12,12,39
Estonia,5/9/2020,2020-W19,47,0,9,13,6,12,12,41
Estonia,5/10/2020,2020-W19,46,0,9,13,6,12,12,42
Estonia,5/11/2020,2020-W20,45,0,4,11,11,8,0,41
Estonia,5/12/2020,2020-W20,44,0,4,11,11,8,0,38
Estonia,5/13/2020,2020-W20,41,0,4,11,11,8,0,38
Estonia,5/14/2020,2020-W20,41,0,4,11,11,8,0,37
Estonia,5/15/2020,2020-W20,39,0,4,11,11,8,0,38
Estonia,5/16/2020,2020-W20,41,0,4,11,11,8,0,40
Estonia,5/17/2020,2020-W20,42,0,4,11,11,8,0,40
Estonia,5/18/2020,2020-W21,41,0,6,13,7,4,12,37
Estonia,5/19/2020,2020-W21,38,0,6,13,7,4,12,31
Estonia,5/20/2020,2020-W21,38,0,6,13,7,4,12,31
Estonia,5/21/2020,2020-W21,37,0,6,13,7,4,12,33
Estonia,5/22/2020,2020-W21,38,0,6,13,7,4,12,27
Estonia,5/23/2020,2020-W21,40,0,6,13,7,4,12,28
Estonia,5/24/2020,2020-W21,40,0,6,13,7,4,12,27
Estonia,5/25/2020,2020-W22,37,0,5,13,12,3,4,22
Estonia,5/26/2020,2020-W22,31,0,5,13,12,3,4,21
Estonia,5/27/2020,2020-W22,31,0,5,13,12,3,4,21
Estonia,5/28/2020,2020-W22,33,0,5,13,12,3,4,17
Estonia,5/29/2020,2020-W22,27,0,5,13,12,3,4,14
Estonia,5/30/2020,2020-W22,28,0,5,13,12,3,4,14
Estonia,5/31/2020,2020-W22,27,0,5,13,12,3,4,15
Estonia,6/1/2020,2020-W23,22,0,7,17,12,6,3,15
Estonia,6/2/2020,2020-W23,21,0,7,17,12,6,3,16
Estonia,6/3/2020,2020-W23,21,0,7,17,12,6,3,15
Estonia,6/4/2020,2020-W23,17,0,7,17,12,6,3,15
Estonia,6/5/2020,2020-W23,14,0,7,17,12,6,3,15
Estonia,6/6/2020,2020-W23,14,0,7,17,12,6,3,15
Estonia,6/7/2020,2020-W23,15,0,7,17,12,6,3,15
Estonia,6/8/2020,2020-W24,15,6,8,18,32,5,2,13
Estonia,6/9/2020,2020-W24,16,6,8,18,32,5,2,11
Estonia,6/10/2020,2020-W24,15,6,8,18,32,5,2,12
Estonia,6/11/2020,2020-W24,15,6,8,18,32,5,2,9
Estonia,6/12/2020,2020-W24,15,6,8,18,32,5,2,7
Estonia,6/13/2020,2020-W24,15,6,8,18,32,5,2,7
Estonia,6/14/2020,2020-W24,15,6,8,18,32,5,2,5
Estonia,6/15/2020,2020-W25,13,4,4,11,8,6,2,5
Estonia,6/16/2020,2020-W25,11,4,4,11,8,6,2,5
Estonia,6/17/2020,2020-W25,12,4,4,11,8,6,2,6
Estonia,6/18/2020,2020-W25,9,4,4,11,8,6,2,4
Estonia,6/19/2020,2020-W25,7,4,4,11,8,6,2,3
Estonia,6/20/2020,2020-W25,7,4,4,11,8,6,2,3
Estonia,6/21/2020,2020-W25,5,4,4,11,8,6,2,4
Estonia,6/22/2020,2020-W26,5,0,0,3,3,0,1,3
Estonia,6/23/2020,2020-W26,5,0,0,3,3,0,1,3
Estonia,6/24/2020,2020-W26,6,0,0,3,3,0,1,2
Estonia,6/25/2020,2020-W26,4,0,0,3,3,0,1,1
Estonia,6/26/2020,2020-W26,3,0,0,3,3,0,1,2
Estonia,6/27/2020,2020-W26,3,0,0,3,3,0,1,2
Estonia,6/28/2020,2020-W26,4,0,0,3,3,0,1,2
Estonia,6/29/2020,2020-W27,3,0,0,3,1,2,0,2
Estonia,6/30/2020,2020-W27,3,0,0,3,1,2,0,2
Estonia,7/1/2020,2020-W27,2,0,0,3,1,2,0,2
Estonia,7/2/2020,2020-W27,1,0,0,3,1,2,0,4
Estonia,7/3/2020,2020-W27,2,0,0,3,1,2,0,4
Estonia,7/4/2020,2020-W27,2,0,0,3,1,2,0,4
Estonia,7/5/2020,2020-W27,2,0,0,3,1,2,0,4
Estonia,7/6/2020,2020-W28,2,0,1,1,2,1,1,4
Estonia,7/7/2020,2020-W28,2,0,1,1,2,1,1,4
Estonia,7/8/2020,2020-W28,2,0,1,1,2,1,1,4
Estonia,7/9/2020,2020-W28,4,0,1,1,2,1,1,4
Estonia,7/10/2020,2020-W28,4,0,1,1,2,1,1,4
Estonia,7/11/2020,2020-W28,4,0,1,1,2,1,1,4
Estonia,7/12/2020,2020-W28,4,0,1,1,2,1,1,4
Estonia,7/13/2020,2020-W29,4,2,1,12,5,1,0,4
Estonia,7/14/2020,2020-W29,4,2,1,12,5,1,0,4
Estonia,7/15/2020,2020-W29,4,2,1,12,5,1,0,3
Estonia,7/16/2020,2020-W29,4,2,1,12,5,1,0,3
Estonia,7/17/2020,2020-W29,4,2,1,12,5,1,0,3
Estonia,7/18/2020,2020-W29,4,2,1,12,5,1,0,3
Estonia,7/19/2020,2020-W29,4,2,1,12,5,1,0,3
Estonia,7/20/2020,2020-W30,4,0,1,2,1,0,0,3
Estonia,7/21/2020,2020-W30,4,0,1,2,1,0,0,3
Estonia,7/22/2020,2020-W30,3,0,1,2,1,0,0,4
Estonia,7/23/2020,2020-W30,3,0,1,2,1,0,0,4
Estonia,7/24/2020,2020-W30,3,0,1,2,1,0,0,4
Estonia,7/25/2020,2020-W30,3,0,1,2,1,0,0,5
Estonia,7/26/2020,2020-W30,3,0,1,2,1,0,0,5
Estonia,7/27/2020,2020-W31,3,0,3,6,2,0,0,8
Estonia,7/28/2020,2020-W31,3,0,3,6,2,0,0,9
Estonia,7/29/2020,2020-W31,4,0,3,6,2,0,0,9
Estonia,7/30/2020,2020-W31,4,0,3,6,2,0,0,9
Estonia,7/31/2020,2020-W31,4,0,3,6,2,0,0,8
Estonia,8/1/2020,2020-W31,5,0,3,6,2,0,0,8
Estonia,8/2/2020,2020-W31,5,0,3,6,2,0,0,8
Estonia,8/3/2020,2020-W32,8,0,19,17,4,4,0,9
Estonia,8/4/2020,2020-W32,9,0,19,17,4,4,0,9
Estonia,8/5/2020,2020-W32,9,0,19,17,4,4,0,8
Estonia,8/6/2020,2020-W32,9,0,19,17,4,4,0,8
Estonia,8/7/2020,2020-W32,8,0,19,17,4,4,0,8
Estonia,8/8/2020,2020-W32,8,0,19,17,4,4,0,7
Estonia,8/9/2020,2020-W32,8,0,19,17,4,4,0,6
Estonia,8/10/2020,2020-W33,9,0,27,34,9,2,1,7
Estonia,8/11/2020,2020-W33,9,0,27,34,9,2,1,7
Estonia,8/12/2020,2020-W33,8,0,27,34,9,2,1,10
Estonia,8/13/2020,2020-W33,8,0,27,34,9,2,1,10
Estonia,8/14/2020,2020-W33,8,0,27,34,9,2,1,11
Estonia,8/15/2020,2020-W33,7,0,27,34,9,2,1,9
Estonia,8/16/2020,2020-W33,6,0,27,34,9,2,1,12
Estonia,8/17/2020,2020-W34,7,0,10,17,4,2,1,11
Estonia,8/18/2020,2020-W34,7,0,10,17,4,2,1,10
Estonia,8/19/2020,2020-W34,10,0,10,17,4,2,1,10
Estonia,8/20/2020,2020-W34,10,0,10,17,4,2,1,12
Estonia,8/21/2020,2020-W34,11,0,10,17,4,2,1,9
Estonia,8/22/2020,2020-W34,9,0,10,17,4,2,1,9
Estonia,8/23/2020,2020-W34,12,0,10,17,4,2,1,9
Estonia,8/24/2020,2020-W35,11,4,14,52,13,3,1,9
Estonia,8/25/2020,2020-W35,10,4,14,52,13,3,1,8
Estonia,8/26/2020,2020-W35,10,4,14,52,13,3,1,10
Estonia,8/27/2020,2020-W35,12,4,14,52,13,3,1,9
Estonia,8/28/2020,2020-W35,9,4,14,52,13,3,1,7
Estonia,8/29/2020,2020-W35,9,4,14,52,13,3,1,7
Estonia,8/30/2020,2020-W35,9,4,14,52,13,3,1,7
Estonia,8/31/2020,2020-W36,9,0,7,64,17,5,1,7
Estonia,9/1/2020,2020-W36,8,0,7,64,17,5,1,7
Estonia,9/2/2020,2020-W36,10,0,7,64,17,5,1,9
Estonia,9/3/2020,2020-W36,9,0,7,64,17,5,1,13
Estonia,9/4/2020,2020-W36,7,0,7,64,17,5,1,14
Estonia,9/5/2020,2020-W36,7,0,7,64,17,5,1,14
Estonia,9/6/2020,2020-W36,7,0,7,64,17,5,1,16
Estonia,10/5/2020,2020-W41,40,23,31,129,102,46,11,32
Estonia,10/6/2020,2020-W41,39,23,31,129,102,46,11,34
Estonia,10/7/2020,2020-W41,45,23,31,129,102,46,11,36
Estonia,10/8/2020,2020-W41,36,23,31,129,102,46,11,37
Estonia,10/9/2020,2020-W41,30,23,31,129,102,46,11,33
Estonia,10/10/2020,2020-W41,31,23,31,129,102,46,11,33
Estonia,10/11/2020,2020-W41,32,23,31,129,102,46,11,36
Estonia,10/12/2020,2020-W42,32,22,22,103,70,25,11,30
Estonia,10/13/2020,2020-W42,34,22,22,103,70,25,11,29
Estonia,10/14/2020,2020-W42,36,22,22,103,70,25,11,33
Estonia,10/15/2020,2020-W42,37,22,22,103,70,25,11,29
Estonia,10/16/2020,2020-W42,33,22,22,103,70,25,11,28
Estonia,10/17/2020,2020-W42,33,22,22,103,70,25,11,29
Estonia,10/18/2020,2020-W42,36,22,22,103,70,25,11,30
Estonia,10/19/2020,2020-W43,30,22,15,88,53,23,8,36
Estonia,10/20/2020,2020-W43,29,22,15,88,53,23,8,33
Estonia,10/21/2020,2020-W43,33,22,15,88,53,23,8,35
Estonia,10/22/2020,2020-W43,29,22,15,88,53,23,8,40
Estonia,10/23/2020,2020-W43,28,22,15,88,53,23,8,42
Estonia,10/24/2020,2020-W43,29,22,15,88,53,23,8,43
Estonia,10/25/2020,2020-W43,30,22,15,88,53,23,8,47
Estonia,10/26/2020,2020-W44,36,9,39,144,88,27,10,46
Estonia,10/27/2020,2020-W44,33,9,39,144,88,27,10,46
Estonia,10/28/2020,2020-W44,35,9,39,144,88,27,10,56
Estonia,10/29/2020,2020-W44,40,9,39,144,88,27,10,57
Estonia,10/30/2020,2020-W44,42,9,39,144,88,27,10,54
Estonia,10/31/2020,2020-W44,43,9,39,144,88,27,10,63
Estonia,11/1/2020,2020-W44,47,9,39,144,88,27,10,66
Estonia,11/2/2020,2020-W45,46,34,64,287,150,59,15,68
Estonia,11/3/2020,2020-W45,46,34,64,287,150,59,15,69
Estonia,11/4/2020,2020-W45,56,34,64,287,150,59,15,79
Estonia,11/5/2020,2020-W45,57,34,64,287,150,59,15,84
Estonia,11/6/2020,2020-W45,54,34,64,287,150,59,15,84
Estonia,11/7/2020,2020-W45,63,34,64,287,150,59,15,95
Estonia,11/8/2020,2020-W45,66,34,64,287,150,59,15,94
Estonia,11/9/2020,2020-W46,68,81,211,491,229,94,49,99
Estonia,11/10/2020,2020-W46,69,81,211,491,229,94,49,112
Estonia,11/11/2020,2020-W46,79,81,211,491,229,94,49,126
Estonia,11/12/2020,2020-W46,84,81,211,491,229,94,49,134
Estonia,11/13/2020,2020-W46,84,81,211,491,229,94,49,157
Estonia,11/14/2020,2020-W46,95,81,211,491,229,94,49,159
Estonia,11/15/2020,2020-W46,94,81,211,491,229,94,49,169
Estonia,11/16/2020,2020-W47,99,155,287,617,343,128,41,167
Estonia,11/17/2020,2020-W47,112,155,287,617,343,128,41,178
Estonia,11/18/2020,2020-W47,126,155,287,617,343,128,41,195
Estonia,11/19/2020,2020-W47,134,155,287,617,343,128,41,199
Estonia,11/20/2020,2020-W47,157,155,287,617,343,128,41,199
Estonia,11/21/2020,2020-W47,159,155,287,617,343,128,41,206
Estonia,11/22/2020,2020-W47,169,155,287,617,343,128,41,219
Estonia,11/23/2020,2020-W48,167,169,361,859,434,179,81,215
Estonia,11/24/2020,2020-W48,178,169,361,859,434,179,81,220
Estonia,11/25/2020,2020-W48,195,169,361,859,434,179,81,226
Estonia,11/26/2020,2020-W48,199,169,361,859,434,179,81,225
Estonia,11/27/2020,2020-W48,199,169,361,859,434,179,81,242
Estonia,11/28/2020,2020-W48,206,169,361,859,434,179,81,259
Estonia,11/29/2020,2020-W48,219,169,361,859,434,179,81,272
Estonia,12/28/2020,2020-W53,432,207,363,1560,878,465,242,403
Estonia,12/29/2020,2020-W53,431,207,363,1560,878,465,242,410
Estonia,12/30/2020,2020-W53,409,207,363,1560,878,465,242,403
Estonia,12/31/2020,2020-W53,390,207,363,1560,878,465,242,412
Estonia,1/1/2021,2020-W53,406,207,363,1560,878,465,242,403
Estonia,1/2/2021,2020-W53,409,207,363,1560,878,465,242,406
Estonia,1/3/2021,2020-W53,434,207,363,1560,878,465,242,421
Estonia,1/4/2021,2021-W01,403,165,365,1572,851,496,219,417
Estonia,1/5/2021,2021-W01,410,165,365,1572,851,496,219,420
Estonia,1/6/2021,2021-W01,403,165,365,1572,851,496,219,402
Estonia,1/7/2021,2021-W01,412,165,365,1572,851,496,219,401
Estonia,1/8/2021,2021-W01,403,165,365,1572,851,496,219,394
Estonia,1/9/2021,2021-W01,406,165,365,1572,851,496,219,409
Estonia,1/10/2021,2021-W01,421,165,365,1572,851,496,219,436
Estonia,1/11/2021,2021-W02,417,158,503,1686,1000,562,338,436
Estonia,1/12/2021,2021-W02,420,158,503,1686,1000,562,338,415
Estonia,1/13/2021,2021-W02,402,158,503,1686,1000,562,338,409
Estonia,1/14/2021,2021-W02,401,158,503,1686,1000,562,338,418
Estonia,1/15/2021,2021-W02,394,158,503,1686,1000,562,338,413
Estonia,1/16/2021,2021-W02,409,158,503,1686,1000,562,338,430
Estonia,1/17/2021,2021-W02,436,158,503,1686,1000,562,338,435
Estonia,1/18/2021,2021-W03,436,230,432,1347,791,432,280,430
Estonia,1/19/2021,2021-W03,415,230,432,1347,791,432,280,414
Estonia,1/20/2021,2021-W03,409,230,432,1347,791,432,280,408
Estonia,1/21/2021,2021-W03,418,230,432,1347,791,432,280,430
Estonia,1/22/2021,2021-W03,413,230,432,1347,791,432,280,430
Estonia,1/23/2021,2021-W03,430,230,432,1347,791,432,280,441
Estonia,1/24/2021,2021-W03,435,230,432,1347,791,432,280,447
Estonia,1/25/2021,2021-W04,430,293,409,1304,844,499,250,444
Estonia,1/26/2021,2021-W04,414,293,409,1304,844,499,250,445
Estonia,1/27/2021,2021-W04,408,293,409,1304,844,499,250,457
Estonia,1/28/2021,2021-W04,430,293,409,1304,844,499,250,468
Estonia,1/29/2021,2021-W04,430,293,409,1304,844,499,250,463
Estonia,1/30/2021,2021-W04,441,293,409,1304,844,499,250,467
Estonia,1/31/2021,2021-W04,447,293,409,1304,844,499,250,477
Estonia,2/1/2021,2021-W05,444,307,380,1390,822,431,246,475
Estonia,2/2/2021,2021-W05,445,307,380,1390,822,431,246,467
Estonia,2/3/2021,2021-W05,457,307,380,1390,822,431,246,477
Estonia,2/4/2021,2021-W05,468,307,380,1390,822,431,246,461
Estonia,2/5/2021,2021-W05,463,307,380,1390,822,431,246,465
Estonia,2/6/2021,2021-W05,467,307,380,1390,822,431,246,489
Estonia,2/7/2021,2021-W05,477,307,380,1390,822,431,246,500
Estonia,2/8/2021,2021-W06,475,431,414,1406,828,394,269,501
Estonia,2/9/2021,2021-W06,467,431,414,1406,828,394,269,509
Estonia,2/10/2021,2021-W06,477,431,414,1406,828,394,269,497
Estonia,2/11/2021,2021-W06,461,431,414,1406,828,394,269,503
Estonia,2/12/2021,2021-W06,465,431,414,1406,828,394,269,492
Estonia,2/13/2021,2021-W06,489,431,414,1406,828,394,269,502
Estonia,2/14/2021,2021-W06,500,431,414,1406,828,394,269,520
Estonia,2/15/2021,2021-W07,501,555,602,1783,967,447,189,492
Estonia,2/16/2021,2021-W07,509,555,602,1783,967,447,189,469
Estonia,2/17/2021,2021-W07,497,555,602,1783,967,447,189,498
Estonia,2/18/2021,2021-W07,503,555,602,1783,967,447,189,504
Estonia,2/19/2021,2021-W07,492,555,602,1783,967,447,189,509
Estonia,2/20/2021,2021-W07,502,555,602,1783,967,447,189,524
Estonia,2/21/2021,2021-W07,520,555,602,1783,967,447,189,564
Estonia,2/22/2021,2021-W08,492,560,752,2357,1150,526,212,569
Estonia,2/23/2021,2021-W08,469,560,752,2357,1150,526,212,565
Estonia,2/24/2021,2021-W08,498,560,752,2357,1150,526,212,573
Estonia,2/25/2021,2021-W08,504,560,752,2357,1150,526,212,595
Estonia,2/26/2021,2021-W08,509,560,752,2357,1150,526,212,589
Estonia,2/27/2021,2021-W08,524,560,752,2357,1150,526,212,612
Estonia,2/28/2021,2021-W08,564,560,752,2357,1150,526,212,640
Estonia,3/29/2021,2021-W13,718,741,955,3193,1689,902,284,697
Estonia,3/30/2021,2021-W13,694,741,955,3193,1689,902,284,658
Estonia,3/31/2021,2021-W13,707,741,955,3193,1689,902,284,631
Estonia,4/1/2021,2021-W13,680,741,955,3193,1689,902,284,622
Estonia,4/2/2021,2021-W13,684,741,955,3193,1689,902,284,585
Estonia,4/3/2021,2021-W13,714,741,955,3193,1689,902,284,594
Estonia,4/4/2021,2021-W13,737,741,955,3193,1689,902,284,601
Iceland,2/28/2020,2020-W09,1,0,0,2,5,0,0,1
Iceland,2/29/2020,2020-W09,1,0,0,2,5,0,0,1
Iceland,3/1/2020,2020-W09,1,0,0,2,5,0,0,1
Iceland,3/2/2020,2020-W10,0,3,1,17,27,5,0,1
Iceland,3/3/2020,2020-W10,0,3,1,17,27,5,0,0
Iceland,3/4/2020,2020-W10,0,3,1,17,27,5,0,1
Iceland,3/5/2020,2020-W10,1,3,1,17,27,5,0,2
Iceland,3/6/2020,2020-W10,1,3,1,17,27,5,0,2
Iceland,3/7/2020,2020-W10,1,3,1,17,27,5,0,3
Iceland,3/8/2020,2020-W10,1,3,1,17,27,5,0,3
Iceland,3/9/2020,2020-W11,1,0,17,64,27,6,0,4
Iceland,3/10/2020,2020-W11,0,0,17,64,27,6,0,5
Iceland,3/11/2020,2020-W11,1,0,17,64,27,6,0,6
Iceland,3/12/2020,2020-W11,2,0,17,64,27,6,0,6
Iceland,3/13/2020,2020-W11,2,0,17,64,27,6,0,10
Iceland,3/14/2020,2020-W11,3,0,17,64,27,6,0,12
Iceland,3/15/2020,2020-W11,3,0,17,64,27,6,0,13
Iceland,3/16/2020,2020-W12,4,16,56,243,111,33,2,13
Iceland,3/17/2020,2020-W12,5,16,56,243,111,33,2,17
Iceland,3/18/2020,2020-W12,6,16,56,243,111,33,2,18
Iceland,3/19/2020,2020-W12,6,16,56,243,111,33,2,20
Iceland,3/20/2020,2020-W12,10,16,56,243,111,33,2,20
Iceland,3/21/2020,2020-W12,12,16,56,243,111,33,2,26
Iceland,3/22/2020,2020-W12,13,16,56,243,111,33,2,30
Iceland,3/23/2020,2020-W13,13,29,78,217,125,48,12,37
Iceland,3/24/2020,2020-W13,17,29,78,217,125,48,12,40
Iceland,3/25/2020,2020-W13,18,29,78,217,125,48,12,43
Iceland,3/26/2020,2020-W13,20,29,78,217,125,48,12,44
Iceland,3/27/2020,2020-W13,20,29,78,217,125,48,12,41
Iceland,3/28/2020,2020-W13,26,29,78,217,125,48,12,37
Iceland,3/29/2020,2020-W13,30,29,78,217,125,48,12,36
Iceland,3/30/2020,2020-W14,37,43,89,174,94,36,4,38
Iceland,3/31/2020,2020-W14,40,43,89,174,94,36,4,43
Iceland,4/1/2020,2020-W14,43,43,89,174,94,36,4,40
Iceland,4/2/2020,2020-W14,44,43,89,174,94,36,4,38
Iceland,4/3/2020,2020-W14,41,43,89,174,94,36,4,38
Iceland,4/4/2020,2020-W14,37,43,89,174,94,36,4,40
Iceland,4/5/2020,2020-W14,36,43,89,174,94,36,4,40
Iceland,4/6/2020,2020-W15,38,20,26,51,26,8,4,35
Iceland,4/7/2020,2020-W15,43,20,26,51,26,8,4,31
Iceland,4/8/2020,2020-W15,40,20,26,51,26,8,4,33
Iceland,4/9/2020,2020-W15,38,20,26,51,26,8,4,30
Iceland,4/10/2020,2020-W15,38,20,26,51,26,8,4,27
Iceland,4/11/2020,2020-W15,40,20,26,51,26,8,4,28
Iceland,4/12/2020,2020-W15,40,20,26,51,26,8,4,27
Iceland,4/13/2020,2020-W16,35,0,6,25,11,6,2,21
Iceland,4/14/2020,2020-W16,31,0,6,25,11,6,2,18
Iceland,4/15/2020,2020-W16,33,0,6,25,11,6,2,15
Iceland,4/16/2020,2020-W16,30,0,6,25,11,6,2,15
Iceland,4/17/2020,2020-W16,27,0,6,25,11,6,2,14
Iceland,4/18/2020,2020-W16,28,0,6,25,11,6,2,14
Iceland,4/19/2020,2020-W16,27,0,6,25,11,6,2,13
Iceland,4/20/2020,2020-W17,21,2,1,9,3,1,0,10
Iceland,4/21/2020,2020-W17,18,2,1,9,3,1,0,8
Iceland,4/22/2020,2020-W17,15,2,1,9,3,1,0,6
Iceland,4/23/2020,2020-W17,15,2,1,9,3,1,0,5
Iceland,4/24/2020,2020-W17,14,2,1,9,3,1,0,6
Iceland,4/25/2020,2020-W17,14,2,1,9,3,1,0,6
Iceland,4/26/2020,2020-W17,13,2,1,9,3,1,0,5
Iceland,4/27/2020,2020-W18,10,0,1,2,2,1,0,3
Iceland,4/28/2020,2020-W18,8,0,1,2,2,1,0,3
Iceland,4/29/2020,2020-W18,6,0,1,2,2,1,0,3
Iceland,4/30/2020,2020-W18,5,0,1,2,2,1,0,2
Iceland,5/1/2020,2020-W18,6,0,1,2,2,1,0,2
Iceland,5/2/2020,2020-W18,6,0,1,2,2,1,0,2
Iceland,5/3/2020,2020-W18,5,0,1,2,2,1,0,2
Iceland,5/4/2020,2020-W19,3,0,1,1,0,0,0,2
Iceland,5/5/2020,2020-W19,3,0,1,1,0,0,0,1
Iceland,5/6/2020,2020-W19,3,0,1,1,0,0,0,1
Iceland,5/7/2020,2020-W19,2,0,1,1,0,0,0,0
Iceland,5/8/2020,2020-W19,2,0,1,1,0,0,0,0
Iceland,5/9/2020,2020-W19,2,0,1,1,0,0,0,0
Iceland,5/10/2020,2020-W19,2,0,1,1,0,0,0,0
Iceland,5/11/2020,2020-W20,2,0,0,0,0,0,0,0
Iceland,5/12/2020,2020-W20,1,0,0,0,0,0,0,0
Iceland,5/13/2020,2020-W20,1,0,0,0,0,0,0,0
Iceland,5/14/2020,2020-W20,0,0,0,0,0,0,0,0
Iceland,5/15/2020,2020-W20,0,0,0,0,0,0,0,0
Iceland,5/16/2020,2020-W20,0,0,0,0,0,0,0,0
Iceland,5/17/2020,2020-W20,0,0,0,0,0,0,0,0
Iceland,5/18/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/19/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/20/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/21/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/22/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/23/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/24/2020,2020-W21,0,0,0,1,0,1,0,0
Iceland,5/25/2020,2020-W22,0,0,1,1,0,0,0,0
Iceland,5/26/2020,2020-W22,0,0,1,1,0,0,0,0
Iceland,5/27/2020,2020-W22,0,0,1,1,0,0,0,0
Iceland,5/28/2020,2020-W22,0,0,1,1,0,0,0,0
Iceland,5/29/2020,2020-W22,0,0,1,1,0,0,0,0
Iceland,5/30/2020,2020-W22,0,0,1,1,0,0,0,0
Iceland,5/31/2020,2020-W22,0,0,1,1,0,0,0,0
